,SAMPLE_TIMESTAMP
788040,2021_05_15 15_16_27
788100,2021_05_15 15_17_27
788160,2021_05_15 15_18_27
788220,2021_05_15 15_19_27
788280,2021_05_15 15_20_27
788400,2021_05_15 15_22_27
788460,2021_05_15 15_23_27
788520,2021_05_15 15_24_27
788580,2021_05_15 15_25_27
788640,2021_05_15 15_26_27
788760,2021_05_15 15_28_27
788820,2021_05_15 15_29_27
788880,2021_05_15 15_30_27
788940,2021_05_15 15_31_27
789000,2021_05_15 15_32_27
789060,2021_05_15 15_33_27
789120,2021_05_15 15_34_27
789180,2021_05_15 15_35_27
789240,2021_05_15 15_36_27
789300,2021_05_15 15_37_27
789360,2021_05_15 15_38_27
789420,2021_05_15 15_39_27
789480,2021_05_15 15_40_27
789540,2021_05_15 15_41_27
789600,2021_05_15 15_42_27
789660,2021_05_15 15_43_27
789720,2021_05_15 15_44_27
789780,2021_05_15 15_45_27
789840,2021_05_15 15_46_27
789900,2021_05_15 15_47_27
789960,2021_05_15 15_48_27
790020,2021_05_15 15_49_27
790080,2021_05_15 15_50_27
790140,2021_05_15 15_51_27
790260,2021_05_15 15_53_27
790320,2021_05_15 15_54_27
790380,2021_05_15 15_55_27
790440,2021_05_15 15_56_27
790500,2021_05_15 15_57_27
790560,2021_05_15 15_58_27
790620,2021_05_15 15_59_27
790680,2021_05_15 16_00_27
790740,2021_05_15 16_01_27
790800,2021_05_15 16_02_27
790860,2021_05_15 16_03_27
790920,2021_05_15 16_04_27
790980,2021_05_15 16_05_27
791040,2021_05_15 16_06_27
791100,2021_05_15 16_07_27
791160,2021_05_15 16_08_27
791220,2021_05_15 16_09_27
791280,2021_05_15 16_10_27
791340,2021_05_15 16_11_27
791400,2021_05_15 16_12_27
791460,2021_05_15 16_13_27
791520,2021_05_15 16_14_27
791580,2021_05_15 16_15_27
791640,2021_05_15 16_16_27
791700,2021_05_15 16_17_27
791760,2021_05_15 16_18_27
791820,2021_05_15 16_19_27
791880,2021_05_15 16_20_27
791940,2021_05_15 16_21_27
792000,2021_05_15 16_22_27
792060,2021_05_15 16_23_27
792120,2021_05_15 16_24_27
792180,2021_05_15 16_25_27
792240,2021_05_15 16_26_56
792300,2021_05_15 16_27_56
792360,2021_05_15 16_28_56
792420,2021_05_15 16_29_56
792480,2021_05_15 16_30_56
792540,2021_05_15 16_31_56
792600,2021_05_15 16_32_56
792660,2021_05_15 16_33_56
792720,2021_05_15 16_35_25
792780,2021_05_15 16_36_25
792840,2021_05_15 16_37_25
792900,2021_05_15 16_38_25
792960,2021_05_15 16_39_25
793020,2021_05_15 16_40_25
793080,2021_05_15 16_41_54
793140,2021_05_15 16_42_54
793200,2021_05_15 16_43_54
793260,2021_05_15 16_44_54
793320,2021_05_15 16_45_54
793380,2021_05_15 16_46_54
793440,2021_05_15 16_47_54
793500,2021_05_15 16_48_54
793560,2021_05_15 16_49_54
793620,2021_05_15 16_50_54
793680,2021_05_15 16_51_54
793740,2021_05_15 16_52_54
793800,2021_05_15 16_53_54
793860,2021_05_15 16_54_54
793920,2021_05_15 16_55_54
793980,2021_05_15 16_56_54
794040,2021_05_15 16_57_54
794160,2021_05_15 16_59_54
794220,2021_05_15 17_00_54
794340,2021_05_15 17_02_54
794400,2021_05_15 17_03_54
794520,2021_05_15 17_05_54
794580,2021_05_15 17_07_23
794640,2021_05_15 17_08_52
794700,2021_05_15 17_09_52
794760,2021_05_15 17_10_52
794820,2021_05_15 17_11_52
794880,2021_05_15 17_12_52
794940,2021_05_15 17_13_52
795000,2021_05_15 17_14_52
795060,2021_05_15 17_15_52
795120,2021_05_15 17_16_52
795180,2021_05_15 17_17_52
795240,2021_05_15 17_18_52
795300,2021_05_15 17_19_52
795360,2021_05_15 17_20_52
795420,2021_05_15 17_21_52
795480,2021_05_15 17_22_52
795540,2021_05_15 17_23_52
795600,2021_05_15 17_24_52
795660,2021_05_15 17_25_52
795720,2021_05_15 17_26_52
795780,2021_05_15 17_27_52
795840,2021_05_15 17_29_21
795900,2021_05_15 17_30_21
795960,2021_05_15 17_31_21
796020,2021_05_15 17_32_21
796080,2021_05_15 17_33_21
796260,2021_05_15 17_36_54
796320,2021_05_15 17_37_54
796380,2021_05_15 17_38_54
796440,2021_05_15 17_39_54
796500,2021_05_15 17_40_54
796560,2021_05_15 17_41_54
796620,2021_05_15 17_42_54
796680,2021_05_15 17_43_54
796740,2021_05_15 17_44_54
796800,2021_05_15 17_45_54
796920,2021_05_15 17_47_54
796980,2021_05_15 17_48_54
797040,2021_05_15 17_49_54
797100,2021_05_15 17_50_54
797160,2021_05_15 17_51_54
797220,2021_05_15 17_52_54
797280,2021_05_15 17_53_54
797340,2021_05_15 17_54_54
797400,2021_05_15 17_55_54
797460,2021_05_15 17_56_54
797520,2021_05_15 17_57_54
797580,2021_05_15 17_58_54
797640,2021_05_15 17_59_54
797700,2021_05_15 18_00_54
797760,2021_05_15 18_01_54
797820,2021_05_15 18_02_54
797880,2021_05_15 18_03_54
797940,2021_05_15 18_04_54
798000,2021_05_15 18_05_54
798060,2021_05_15 18_06_54
798120,2021_05_15 18_07_54
798240,2021_05_15 18_09_54
798300,2021_05_15 18_10_54
798420,2021_05_15 18_12_54
798480,2021_05_15 18_13_54
798540,2021_05_15 18_14_54
798600,2021_05_15 18_15_54
798660,2021_05_15 18_16_54
798720,2021_05_15 18_17_54
798780,2021_05_15 18_18_54
798840,2021_05_15 18_19_54
798900,2021_05_15 18_20_54
798960,2021_05_15 18_21_54
799020,2021_05_15 18_22_54
799080,2021_05_15 18_23_54
799140,2021_05_15 18_24_54
799200,2021_05_15 18_25_54
799260,2021_05_15 18_26_54
799320,2021_05_15 18_27_54
799380,2021_05_15 18_28_54
799440,2021_05_15 18_29_54
799500,2021_05_15 18_30_54
799560,2021_05_15 18_31_54
799620,2021_05_15 18_32_54
799680,2021_05_15 18_33_54
799740,2021_05_15 18_34_54
799800,2021_05_15 18_35_54
799860,2021_05_15 18_36_54
799920,2021_05_15 18_37_54
799980,2021_05_15 18_38_54
800040,2021_05_15 18_39_54
800100,2021_05_15 18_40_54
800160,2021_05_15 18_41_54
800220,2021_05_15 18_42_54
800280,2021_05_15 18_43_54
800340,2021_05_15 18_44_54
800400,2021_05_15 18_45_54
800460,2021_05_15 18_46_54
800520,2021_05_15 18_47_54
800580,2021_05_15 18_48_54
800640,2021_05_15 18_49_54
800700,2021_05_15 18_50_54
800760,2021_05_15 18_52_53
800820,2021_05_15 18_53_53
800880,2021_05_15 18_54_53
800940,2021_05_15 18_55_53
801000,2021_05_15 18_56_53
801060,2021_05_15 18_57_53
801120,2021_05_15 18_58_53
801180,2021_05_15 18_59_53
801240,2021_05_15 19_00_53
801300,2021_05_15 19_01_53
801360,2021_05_15 19_02_53
801420,2021_05_15 19_04_22
801480,2021_05_15 19_05_22
801540,2021_05_15 19_06_22
801660,2021_05_15 19_08_25
801720,2021_05_15 19_09_25
801780,2021_05_15 19_10_25
801900,2021_05_15 19_12_25
801960,2021_05_15 19_13_25
802020,2021_05_15 19_14_25
802080,2021_05_15 19_15_25
802140,2021_05_15 19_16_25
802200,2021_05_15 19_17_25
802260,2021_05_15 19_18_25
802320,2021_05_15 19_19_25
802380,2021_05_15 19_20_25
802440,2021_05_15 19_21_25
802500,2021_05_15 19_22_25
802560,2021_05_15 19_23_25
802620,2021_05_15 19_24_25
802680,2021_05_15 19_25_25
802740,2021_05_15 19_26_25
802800,2021_05_15 19_27_25
802860,2021_05_15 19_28_25
802920,2021_05_15 19_29_25
802980,2021_05_15 19_30_25
803040,2021_05_15 19_31_25
803100,2021_05_15 19_32_25
803160,2021_05_15 19_33_25
803220,2021_05_15 19_34_25
803280,2021_05_15 19_35_25
803340,2021_05_15 19_36_25
803400,2021_05_15 19_37_25
803460,2021_05_15 19_38_25
803520,2021_05_15 19_39_25
803580,2021_05_15 19_40_25
803640,2021_05_15 19_41_25
803700,2021_05_15 19_42_25
803760,2021_05_15 19_43_25
803820,2021_05_15 19_44_25
803940,2021_05_15 19_46_25
804000,2021_05_15 19_47_29
804060,2021_05_15 19_48_29
804120,2021_05_15 19_49_29
804180,2021_05_15 19_50_29
804240,2021_05_15 19_51_29
804300,2021_05_15 19_52_29
804420,2021_05_15 19_54_29
804480,2021_05_15 19_55_29
804540,2021_05_15 19_56_29
804600,2021_05_15 19_57_29
804660,2021_05_15 19_58_29
804720,2021_05_15 19_59_29
804780,2021_05_15 20_00_29
804840,2021_05_15 20_01_29
804900,2021_05_15 20_02_29
804960,2021_05_15 20_03_29
805020,2021_05_15 20_04_29
805080,2021_05_15 20_05_29
805140,2021_05_15 20_06_29
805200,2021_05_15 20_07_29
805260,2021_05_15 20_08_29
805320,2021_05_15 20_09_29
805380,2021_05_15 20_10_29
805440,2021_05_15 20_11_58
805500,2021_05_15 20_12_58
805560,2021_05_15 20_13_58
805620,2021_05_15 20_14_58
805680,2021_05_15 20_15_58
805740,2021_05_15 20_16_58
805800,2021_05_15 20_17_58
805860,2021_05_15 20_18_58
805920,2021_05_15 20_19_58
805980,2021_05_15 20_20_58
806040,2021_05_15 20_22_27
806100,2021_05_15 20_23_27
806160,2021_05_15 20_24_27
806280,2021_05_15 20_26_27
806340,2021_05_15 20_27_27
806460,2021_05_15 20_29_27
806520,2021_05_15 20_30_27
806580,2021_05_15 20_31_27
806640,2021_05_15 20_32_27
806700,2021_05_15 20_33_27
806760,2021_05_15 20_34_27
806820,2021_05_15 20_35_27
806880,2021_05_15 20_36_27
806940,2021_05_15 20_37_27
807000,2021_05_15 20_38_27
807060,2021_05_15 20_39_27
807120,2021_05_15 20_40_27
807180,2021_05_15 20_41_30
807240,2021_05_15 20_42_30
807360,2021_05_15 20_45_27
807420,2021_05_15 20_46_27
807480,2021_05_15 20_47_27
807540,2021_05_15 20_48_56
807660,2021_05_15 20_50_56
807720,2021_05_15 20_51_56
807840,2021_05_15 20_53_56
807900,2021_05_15 20_54_56
807960,2021_05_15 20_55_56
808020,2021_05_15 20_56_56
808080,2021_05_15 20_57_56
808140,2021_05_15 20_58_56
808200,2021_05_15 20_59_56
808260,2021_05_15 21_00_56
808380,2021_05_15 21_02_56
808440,2021_05_15 21_03_56
808560,2021_05_15 21_05_56
808620,2021_05_15 21_07_25
808680,2021_05_15 21_08_25
808740,2021_05_15 21_09_54
808800,2021_05_15 21_10_54
808860,2021_05_15 21_11_54
808920,2021_05_15 21_12_54
808980,2021_05_15 21_13_54
809040,2021_05_15 21_14_54
809100,2021_05_15 21_15_54
809160,2021_05_15 21_16_54
809220,2021_05_15 21_17_54
809280,2021_05_15 21_18_54
809340,2021_05_15 21_19_54
809400,2021_05_15 21_20_54
809460,2021_05_15 21_21_54
809520,2021_05_15 21_22_54
809580,2021_05_15 21_23_54
809640,2021_05_15 21_24_54
809700,2021_05_15 21_25_54
809760,2021_05_15 21_26_54
809820,2021_05_15 21_27_54
809880,2021_05_15 21_28_54
810000,2021_05_15 21_30_54
810060,2021_05_15 21_31_54
810120,2021_05_15 21_32_54
810180,2021_05_15 21_33_54
810240,2021_05_15 21_34_54
810300,2021_05_15 21_35_54
810360,2021_05_15 21_36_54
810420,2021_05_15 21_37_54
810480,2021_05_15 21_38_54
810540,2021_05_15 21_39_54
810600,2021_05_15 21_40_54
810660,2021_05_15 21_42_23
810720,2021_05_15 21_43_23
810780,2021_05_15 21_44_23
810840,2021_05_15 21_45_23
810900,2021_05_15 21_46_23
810960,2021_05_15 21_47_23
811020,2021_05_15 21_48_23
811080,2021_05_15 21_49_23
811140,2021_05_15 21_50_23
811200,2021_05_15 21_51_23
811260,2021_05_15 21_52_23
811380,2021_05_15 21_54_23
811440,2021_05_15 21_55_23
811560,2021_05_15 21_57_23
811620,2021_05_15 21_58_23
811680,2021_05_15 21_59_52
811740,2021_05_15 22_00_52
811800,2021_05_15 22_01_52
811860,2021_05_15 22_03_21
811920,2021_05_15 22_04_21
811980,2021_05_15 22_05_21
812100,2021_05_15 22_07_21
812160,2021_05_15 22_08_21
812220,2021_05_15 22_09_21
812280,2021_05_15 22_10_21
812340,2021_05_15 22_11_21
812460,2021_05_15 22_13_21
812520,2021_05_15 22_14_21
812580,2021_05_15 22_15_21
812640,2021_05_15 22_16_21
812700,2021_05_15 22_17_21
812820,2021_05_15 22_19_50
812880,2021_05_15 22_20_50
812940,2021_05_15 22_22_19
813000,2021_05_15 22_23_19
813060,2021_05_15 22_24_48
813120,2021_05_15 22_25_48
813180,2021_05_15 22_26_48
813240,2021_05_15 22_27_48
813300,2021_05_15 22_28_48
813420,2021_05_15 22_30_48
813480,2021_05_15 22_31_48
813540,2021_05_15 22_33_17
813600,2021_05_15 22_34_17
813660,2021_05_15 22_35_46
813720,2021_05_15 22_36_46
813780,2021_05_15 22_37_46
813840,2021_05_15 22_38_46
813900,2021_05_15 22_39_46
813960,2021_05_15 22_40_46
814020,2021_05_15 22_41_46
814140,2021_05_15 22_43_46
814200,2021_05_15 22_44_46
814320,2021_05_15 22_47_15
814380,2021_05_15 22_48_15
814440,2021_05_15 22_49_15
814500,2021_05_15 22_50_15
814560,2021_05_15 22_51_15
814620,2021_05_15 22_52_44
814680,2021_05_15 22_53_44
814740,2021_05_15 22_54_44
814800,2021_05_15 22_55_44
814860,2021_05_15 22_56_44
814920,2021_05_15 22_57_44
814980,2021_05_15 22_58_44
815040,2021_05_15 22_59_44
815100,2021_05_15 23_00_44
815160,2021_05_15 23_01_44
815220,2021_05_15 23_02_44
815280,2021_05_15 23_04_13
815340,2021_05_15 23_05_13
815400,2021_05_15 23_06_13
815460,2021_05_15 23_07_13
815520,2021_05_15 23_08_13
815580,2021_05_15 23_09_13
815640,2021_05_15 23_10_18
815700,2021_05_15 23_11_18
815820,2021_05_15 23_13_18
815880,2021_05_15 23_14_18
815940,2021_05_15 23_15_18
816000,2021_05_15 23_16_18
816060,2021_05_15 23_17_18
816120,2021_05_15 23_18_18
816180,2021_05_15 23_19_18
816240,2021_05_15 23_20_18
816300,2021_05_15 23_21_18
816360,2021_05_15 23_22_18
816420,2021_05_15 23_23_18
816480,2021_05_15 23_24_18
816540,2021_05_15 23_25_18
816600,2021_05_15 23_26_18
816660,2021_05_15 23_27_18
816720,2021_05_15 23_28_18
816780,2021_05_15 23_29_18
816840,2021_05_15 23_30_18
816960,2021_05_15 23_32_18
817020,2021_05_15 23_33_18
817080,2021_05_15 23_34_18
817140,2021_05_15 23_35_18
817200,2021_05_15 23_36_18
817260,2021_05_15 23_37_18
817320,2021_05_15 23_38_18
817380,2021_05_15 23_39_18
817440,2021_05_15 23_40_18
817500,2021_05_15 23_41_18
817560,2021_05_15 23_42_18
817620,2021_05_15 23_43_18
817680,2021_05_15 23_44_18
817740,2021_05_15 23_45_18
817800,2021_05_15 23_46_18
817860,2021_05_15 23_47_18
817920,2021_05_15 23_48_18
817980,2021_05_15 23_49_18
818040,2021_05_15 23_50_18
818100,2021_05_15 23_51_18
818160,2021_05_15 23_52_18
818220,2021_05_15 23_53_18
818340,2021_05_15 23_55_18
818400,2021_05_15 23_56_18
818520,2021_05_15 23_58_18
818580,2021_05_15 23_59_47
818640,2021_05_16 00_00_47
818700,2021_05_16 00_01_47
818760,2021_05_16 00_02_47
818820,2021_05_16 00_03_47
818940,2021_05_16 00_05_47
819000,2021_05_16 00_06_47
819060,2021_05_16 00_07_47
819120,2021_05_16 00_08_47
819180,2021_05_16 00_09_47
819240,2021_05_16 00_10_47
819300,2021_05_16 00_11_47
819360,2021_05_16 00_12_47
819420,2021_05_16 00_13_47
819480,2021_05_16 00_14_47
819540,2021_05_16 00_16_16
819600,2021_05_16 00_17_16
819660,2021_05_16 00_18_16
819720,2021_05_16 00_19_16
819780,2021_05_16 00_20_16
819840,2021_05_16 00_21_16
819900,2021_05_16 00_22_16
819960,2021_05_16 00_23_16
820020,2021_05_16 00_24_16
820140,2021_05_16 00_26_16
820200,2021_05_16 00_27_16
820260,2021_05_16 00_28_16
820320,2021_05_16 00_29_16
820380,2021_05_16 00_30_16
820440,2021_05_16 00_31_16
820500,2021_05_16 00_32_16
820560,2021_05_16 00_33_16
820620,2021_05_16 00_34_16
820680,2021_05_16 00_35_16
820740,2021_05_16 00_36_16
820860,2021_05_16 00_38_16
820980,2021_05_16 00_40_19
821040,2021_05_16 00_41_19
821100,2021_05_16 00_42_19
821220,2021_05_16 00_44_19
821280,2021_05_16 00_45_19
821400,2021_05_16 00_47_19
821460,2021_05_16 00_48_19
821640,2021_05_16 00_51_19
821760,2021_05_16 00_53_19
821820,2021_05_16 00_54_19
821940,2021_05_16 00_56_19
822000,2021_05_16 00_57_19
822060,2021_05_16 00_58_19
822120,2021_05_16 00_59_19
822180,2021_05_16 01_00_19
822240,2021_05_16 01_01_19
822300,2021_05_16 01_02_19
822360,2021_05_16 01_03_19
822420,2021_05_16 01_04_19
822480,2021_05_16 01_05_19
822540,2021_05_16 01_06_19
822600,2021_05_16 01_07_19
822660,2021_05_16 01_08_19
822720,2021_05_16 01_09_19
822780,2021_05_16 01_10_19
822840,2021_05_16 01_11_19
822900,2021_05_16 01_12_19
822960,2021_05_16 01_13_19
823020,2021_05_16 01_14_19
823080,2021_05_16 01_15_19
823140,2021_05_16 01_16_19
823200,2021_05_16 01_17_19
823260,2021_05_16 01_18_19
823320,2021_05_16 01_19_19
823380,2021_05_16 01_20_19
823440,2021_05_16 01_21_19
823500,2021_05_16 01_22_19
823560,2021_05_16 01_23_19
823620,2021_05_16 01_24_19
823680,2021_05_16 01_25_19
823800,2021_05_16 01_27_19
823860,2021_05_16 01_28_19
823920,2021_05_16 01_29_19
823980,2021_05_16 01_30_19
824040,2021_05_16 01_31_19
824100,2021_05_16 01_32_19
824160,2021_05_16 01_33_48
824220,2021_05_16 01_34_48
824280,2021_05_16 01_35_48
824340,2021_05_16 01_36_48
824460,2021_05_16 01_38_48
824520,2021_05_16 01_39_48
824580,2021_05_16 01_40_48
824640,2021_05_16 01_41_48
824700,2021_05_16 01_42_48
824820,2021_05_16 01_44_49
824880,2021_05_16 01_45_49
825000,2021_05_16 01_47_49
825060,2021_05_16 01_48_49
825120,2021_05_16 01_49_49
825180,2021_05_16 01_50_49
825240,2021_05_16 01_51_49
825300,2021_05_16 01_52_49
825360,2021_05_16 01_53_49
825420,2021_05_16 01_54_49
825480,2021_05_16 01_55_49
825540,2021_05_16 01_56_49
825600,2021_05_16 01_57_49
825660,2021_05_16 01_58_49
825720,2021_05_16 01_59_49
825780,2021_05_16 02_00_49
825840,2021_05_16 02_01_49
825900,2021_05_16 02_02_49
825960,2021_05_16 02_03_49
826020,2021_05_16 02_04_49
826080,2021_05_16 02_05_49
826140,2021_05_16 02_06_49
826200,2021_05_16 02_07_49
826260,2021_05_16 02_08_49
826320,2021_05_16 02_09_49
826380,2021_05_16 02_10_49
826440,2021_05_16 02_11_49
826500,2021_05_16 02_13_18
826560,2021_05_16 02_14_47
826620,2021_05_16 02_15_47
826680,2021_05_16 02_16_47
826740,2021_05_16 02_17_47
826860,2021_05_16 02_19_47
826920,2021_05_16 02_20_47
826980,2021_05_16 02_22_17
827100,2021_05_16 02_24_46
827160,2021_05_16 02_25_46
827220,2021_05_16 02_26_46
827280,2021_05_16 02_28_15
827340,2021_05_16 02_29_15
827400,2021_05_16 02_30_44
827460,2021_05_16 02_32_13
827520,2021_05_16 02_33_13
827580,2021_05_16 02_34_42
827640,2021_05_16 02_35_42
827700,2021_05_16 02_36_42
827760,2021_05_16 02_37_42
827880,2021_05_16 02_39_42
827940,2021_05_16 02_40_42
828000,2021_05_16 02_41_42
828060,2021_05_16 02_42_42
828120,2021_05_16 02_43_42
828180,2021_05_16 02_44_42
828300,2021_05_16 02_47_11
828360,2021_05_16 02_48_11
828420,2021_05_16 02_49_11
828480,2021_05_16 02_50_40
828540,2021_05_16 02_51_40
828600,2021_05_16 02_52_40
828660,2021_05_16 02_53_40
828720,2021_05_16 02_55_09
828780,2021_05_16 02_56_09
828840,2021_05_16 02_57_09
828960,2021_05_16 02_59_09
829020,2021_05_16 03_00_09
829140,2021_05_16 03_02_09
829200,2021_05_16 03_03_09
829260,2021_05_16 03_04_09
829320,2021_05_16 03_05_09
829380,2021_05_16 03_06_09
829440,2021_05_16 03_07_09
829500,2021_05_16 03_08_09
829560,2021_05_16 03_09_09
829620,2021_05_16 03_10_09
829680,2021_05_16 03_11_09
829740,2021_05_16 03_12_09
829800,2021_05_16 03_13_09
829860,2021_05_16 03_14_38
829920,2021_05_16 03_15_38
830040,2021_05_16 03_17_38
830100,2021_05_16 03_19_07
830160,2021_05_16 03_20_07
830220,2021_05_16 03_21_36
830280,2021_05_16 03_22_36
830340,2021_05_16 03_24_05
830460,2021_05_16 03_26_05
830520,2021_05_16 03_27_05
830580,2021_05_16 03_28_05
830640,2021_05_16 03_29_05
830700,2021_05_16 03_30_05
830760,2021_05_16 03_31_05
830820,2021_05_16 03_32_05
830880,2021_05_16 03_33_05
830940,2021_05_16 03_34_05
831000,2021_05_16 03_35_05
831060,2021_05_16 03_36_05
831120,2021_05_16 03_37_05
831180,2021_05_16 03_38_05
831240,2021_05_16 03_39_05
831300,2021_05_16 03_40_34
831360,2021_05_16 03_41_34
831420,2021_05_16 03_42_34
831600,2021_05_16 03_45_37
831660,2021_05_16 03_46_37
831720,2021_05_16 03_47_37
831780,2021_05_16 03_48_37
831900,2021_05_16 03_50_37
831960,2021_05_16 03_51_37
832020,2021_05_16 03_52_37
832080,2021_05_16 03_53_37
832140,2021_05_16 03_55_06
832200,2021_05_16 03_56_06
832260,2021_05_16 03_57_06
832380,2021_05_16 03_59_06
832440,2021_05_16 04_00_06
832560,2021_05_16 04_02_06
832620,2021_05_16 04_03_06
832680,2021_05_16 04_04_35
832740,2021_05_16 04_05_35
832800,2021_05_16 04_06_35
832860,2021_05_16 04_07_35
832920,2021_05_16 04_08_35
832980,2021_05_16 04_09_35
833040,2021_05_16 04_10_35
833100,2021_05_16 04_11_35
833160,2021_05_16 04_12_35
833220,2021_05_16 04_13_35
833280,2021_05_16 04_14_35
833460,2021_05_16 04_17_35
833520,2021_05_16 04_18_35
833580,2021_05_16 04_19_35
833640,2021_05_16 04_20_35
833700,2021_05_16 04_21_35
833760,2021_05_16 04_22_35
833820,2021_05_16 04_23_35
833880,2021_05_16 04_25_04
833940,2021_05_16 04_26_33
834000,2021_05_16 04_27_33
834060,2021_05_16 04_28_33
834120,2021_05_16 04_29_33
834180,2021_05_16 04_30_33
834240,2021_05_16 04_31_33
834300,2021_05_16 04_32_33
834360,2021_05_16 04_33_33
834420,2021_05_16 04_34_33
834480,2021_05_16 04_35_33
834540,2021_05_16 04_36_33
834600,2021_05_16 04_37_33
834660,2021_05_16 04_38_33
834720,2021_05_16 04_39_33
834780,2021_05_16 04_40_33
834840,2021_05_16 04_41_33
834900,2021_05_16 04_42_33
834960,2021_05_16 04_43_33
835020,2021_05_16 04_44_33
835080,2021_05_16 04_45_33
835140,2021_05_16 04_46_33
835200,2021_05_16 04_47_33
835320,2021_05_16 04_49_33
835380,2021_05_16 04_50_33
835440,2021_05_16 04_51_33
835500,2021_05_16 04_52_33
835560,2021_05_16 04_53_33
835620,2021_05_16 04_54_33
835680,2021_05_16 04_55_33
835740,2021_05_16 04_56_33
835800,2021_05_16 04_57_33
835860,2021_05_16 04_58_33
835920,2021_05_16 05_00_02
835980,2021_05_16 05_01_02
836040,2021_05_16 05_02_31
836100,2021_05_16 05_03_31
836220,2021_05_16 05_05_31
836280,2021_05_16 05_06_31
836340,2021_05_16 05_07_31
836400,2021_05_16 05_08_31
836460,2021_05_16 05_09_31
836520,2021_05_16 05_11_00
836580,2021_05_16 05_12_00
836640,2021_05_16 05_13_00
836700,2021_05_16 05_14_00
836760,2021_05_16 05_15_29
836820,2021_05_16 05_16_29
836880,2021_05_16 05_17_29
836940,2021_05_16 05_18_29
837000,2021_05_16 05_19_29
837060,2021_05_16 05_20_58
837120,2021_05_16 05_21_58
837240,2021_05_16 05_23_58
837300,2021_05_16 05_24_58
837360,2021_05_16 05_25_58
837420,2021_05_16 05_26_58
837480,2021_05_16 05_27_58
837540,2021_05_16 05_28_58
837600,2021_05_16 05_29_58
837660,2021_05_16 05_30_58
837720,2021_05_16 05_31_58
837780,2021_05_16 05_32_58
837840,2021_05_16 05_33_58
837900,2021_05_16 05_34_58
837960,2021_05_16 05_35_58
838020,2021_05_16 05_36_58
838080,2021_05_16 05_37_58
838140,2021_05_16 05_38_58
838200,2021_05_16 05_39_58
838260,2021_05_16 05_40_58
838320,2021_05_16 05_41_58
838380,2021_05_16 05_42_58
838440,2021_05_16 05_43_58
838500,2021_05_16 05_44_58
838560,2021_05_16 05_45_58
838620,2021_05_16 05_46_58
838680,2021_05_16 05_47_58
838740,2021_05_16 05_48_58
838800,2021_05_16 05_49_58
838860,2021_05_16 05_50_58
838920,2021_05_16 05_51_58
838980,2021_05_16 05_52_58
839040,2021_05_16 05_53_58
839100,2021_05_16 05_54_58
839160,2021_05_16 05_55_58
839220,2021_05_16 05_56_58
839280,2021_05_16 05_57_58
839340,2021_05_16 05_58_58
839400,2021_05_16 05_59_58
839460,2021_05_16 06_00_58
839520,2021_05_16 06_01_58
839580,2021_05_16 06_02_58
839640,2021_05_16 06_03_58
